# audited Stellar commit
bd0f4540b2496a57314e4e29bc6fcf8ff691b60f
# audited Xaman commit
01e2538b08efa2c960233911fad02633f31ce6cd
area	path	classification	stellar_blob	xaman_blob	evidence	handling
local-assets	android/app/src/main/res/drawable-xhdpi/icon_edit.png	Xaman inherited	c5d59a367c03a3f08ea7ffd9705bcffda8825cc1	c5d59a367c03a3f08ea7ffd9705bcffda8825cc1	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_events.png	Xaman inherited	d064eede5248bcd28d1a2ef0ef22d374f1acef99	d064eede5248bcd28d1a2ef0ef22d374f1acef99	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_external_link.png	Xaman inherited	cefdd607fbca7c95365f5f313a5c1d2fc60af673	cefdd607fbca7c95365f5f313a5c1d2fc60af673	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_eye_off.png	Xaman inherited	44efec38e09662a6f2fa1baa2d310cc647fa9f96	44efec38e09662a6f2fa1baa2d310cc647fa9f96	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_eye.png	Xaman inherited	89ca5ca55d3ffdf329687eaeaf9277378da1808b	89ca5ca55d3ffdf329687eaeaf9277378da1808b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_file_text.png	Xaman inherited	34711c123a4f3754f5c48938539de2adca2a0a22	34711c123a4f3754f5c48938539de2adca2a0a22	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_filter.png	Xaman inherited	554a1a4f035a7e4794a181e001f6114ba5205ecc	554a1a4f035a7e4794a181e001f6114ba5205ecc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_fingerprint.png	Stellar modified derivative	b9c4e0935d7c751ce1a20d8b4c7a24eb40141b36	311ef3d570e6232a83da98dc7028a9871509d44a	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_fingerprintx.png	Xaman inherited	475e4ee9447f8e25a1a423c5da51d9cd1d8fec50	475e4ee9447f8e25a1a423c5da51d9cd1d8fec50	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_flask_conical.png	Xaman inherited	aecc16dd81a62adca4d7297ca9b05d2e7829a1bf	aecc16dd81a62adca4d7297ca9b05d2e7829a1bf	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_globe.png	Xaman inherited	8e4c01e8453834fef587e2fca627ca61cfaa0421	8e4c01e8453834fef587e2fca627ca61cfaa0421	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_help_circle.png	Xaman inherited	82ab6355b6a51d31b6f807d2e8b7ab1fb6003fd7	82ab6355b6a51d31b6f807d2e8b7ab1fb6003fd7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_hide_zero.png	Xaman inherited	46bda172591da76728ef12b772803cdd0ba34b0a	46bda172591da76728ef12b772803cdd0ba34b0a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_import.png	Xaman inherited	66bafc3fe2f0b38f19b21fd884257a3c69d7ab60	66bafc3fe2f0b38f19b21fd884257a3c69d7ab60	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_info.png	Xaman inherited	fb0af08babddbcfc9fa689677560de5f57ed1583	fb0af08babddbcfc9fa689677560de5f57ed1583	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_key.png	Xaman inherited	f7dea99a8df7270b0311322cd0e7491b1110808a	f7dea99a8df7270b0311322cd0e7491b1110808a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_link.png	Xaman inherited	09a1e43ebc6c4f5e52bd9f419c32403885ee6b4c	09a1e43ebc6c4f5e52bd9f419c32403885ee6b4c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_lock.png	Xaman inherited	8260d22e149b865e428b5e7a4a0c6e363154a51d	8260d22e149b865e428b5e7a4a0c6e363154a51d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_minus.png	Xaman inherited	5f5f7215ca8922308e8883d2a183d55326347993	5f5f7215ca8922308e8883d2a183d55326347993	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_more_horizontal.png	Xaman inherited	e2a7c694cb5f3495d814db1af73d7feeefae7a15	e2a7c694cb5f3495d814db1af73d7feeefae7a15	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_more_vertical.png	Xaman inherited	47105014fa7f2e851dc63637cf6aee16bc5b2ccc	47105014fa7f2e851dc63637cf6aee16bc5b2ccc	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_plus.png	Xaman inherited	97be993032330163eeaf44d8087509633a6200af	97be993032330163eeaf44d8087509633a6200af	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_pro.png	Xaman inherited	5b49f854147caf4ba73c0c0f75aa9d794e6bdf0f	5b49f854147caf4ba73c0c0f75aa9d794e6bdf0f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_profile.png	Xaman inherited	2be6f903f1fcc5c10613ea7c77203af5d0a5e6bb	2be6f903f1fcc5c10613ea7c77203af5d0a5e6bb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_qr.png	Xaman inherited	7c46bc333fe880bb268fb15ef184828ffaa36370	7c46bc333fe880bb268fb15ef184828ffaa36370	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_radio.png	Xaman inherited	1928356b04e55d66e9c42e202f39544fe21c1c63	1928356b04e55d66e9c42e202f39544fe21c1c63	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_refresh.png	Xaman inherited	f8c9bd37761cc81d2b38f504f0c7336491ed8a34	f8c9bd37761cc81d2b38f504f0c7336491ed8a34	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_reorder_handle.png	Xaman inherited	bd9dede72c6852123ec841087e34259c427e4bc2	bd9dede72c6852123ec841087e34259c427e4bc2	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_reorder.png	Xaman inherited	0461e23bd89704de563acc1de66cee456d8a1617	0461e23bd89704de563acc1de66cee456d8a1617	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_repeat.png	Xaman inherited	7a06b10f207720a9832b931631f1542bdd7eefc9	7a06b10f207720a9832b931631f1542bdd7eefc9	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_request.png	Xaman inherited	e3a62a96dc8b8af2e5e83a4e0a3465cf4b90a880	e3a62a96dc8b8af2e5e83a4e0a3465cf4b90a880	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_scan.png	Xaman inherited	1d6b4a9e41f500f292cfadd914cfc1e4844d0eca	1d6b4a9e41f500f292cfadd914cfc1e4844d0eca	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_search.png	Xaman inherited	407d03ef094360579e76ea4ff5532cbb499a441c	407d03ef094360579e76ea4ff5532cbb499a441c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_send_v2.png	Xaman inherited	a67e165cb95d74f865fbd4829dc93e6ccb867d79	a67e165cb95d74f865fbd4829dc93e6ccb867d79	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_send.png	Xaman inherited	4b8fe3725a3c6b62312de4c0caa225ffbbc1fef6	4b8fe3725a3c6b62312de4c0caa225ffbbc1fef6	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_settings.png	Xaman inherited	f3dcda20b1992d76d648c29a00cbe43ff8406200	f3dcda20b1992d76d648c29a00cbe43ff8406200	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_share.png	Xaman inherited	cdff4f7fd8176d4fab54e3de976d08873307230e	cdff4f7fd8176d4fab54e3de976d08873307230e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_shield.png	Xaman inherited	17fbc8821ac22e63d341925382f339e785df7639	17fbc8821ac22e63d341925382f339e785df7639	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_show_zero.png	Xaman inherited	6e0bd381b7e18b0a2f69d1c63120ae133d310a23	6e0bd381b7e18b0a2f69d1c63120ae133d310a23	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_sliders.png	Xaman inherited	5034de1a877800201dc8f7a746db6f5e08096d34	5034de1a877800201dc8f7a746db6f5e08096d34	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_smartphone.png	Xaman inherited	466415998c830354d8d3ead3c41934fc1b1fbb5a	466415998c830354d8d3ead3c41934fc1b1fbb5a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_sort_top.png	Xaman inherited	4da1856104845ad7acf741925b63ccc007952625	4da1856104845ad7acf741925b63ccc007952625	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_star_full.png	Xaman inherited	551c9afbd478bf0538ede37814db519a35ebab81	551c9afbd478bf0538ede37814db519a35ebab81	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_star.png	Xaman inherited	977fcb1e4277a3265e79bb951456216c75be889e	977fcb1e4277a3265e79bb951456216c75be889e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_swap.png	Xaman inherited	66738892fce79a48ee0459c627276e0789696b00	66738892fce79a48ee0459c627276e0789696b00	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_switchaccount.png	Xaman inherited	915b5e2a9107eddd2867dcc04ed1b267c5a4f1b3	915b5e2a9107eddd2867dcc04ed1b267c5a4f1b3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_tabbar_actions_light.png	Stellar modified derivative	75e6442095bbac70787af148a00f7d798c00537a	190a411c8240087f94aac131405a215cffe33f0c	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_tabbar_actions.png	Stellar modified derivative	51bf3796dbd40fd02186d6bfdd01164d9e4d97f4	6cc023cae7dc49ba5d414f689be6d7e755a2d43e	same path exists in audited Xaman commit with different blob	clean-room behavior rewrite; direct migration requires approval record
local-assets	android/app/src/main/res/drawable-xhdpi/icon_tabbar_events_selected_light.png	Xaman inherited	584f17066400c13d8f404758505a5bedebc6b715	584f17066400c13d8f404758505a5bedebc6b715	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
